,PLAYER_ID,GP,REB,AST,STL,BLK,TOV,PTS,FG_PCT,3_PCT,FT_PCT,PLAYER_NAME,Clusters,Principal Component 1,Principal Component 2
358,1628420,453,2.3,3.5,0.7,0.2,0.7,9.1,0.471,0.389,0.821,Monté Morris,3 and D Wing,0.03390064090936688,-1.187134747540609
359,1630530,257,3.9,1.9,0.9,0.5,0.8,13.8,0.452,0.382,0.875,Trey Murphy III,3 and D Wing,0.7425826760478342,-0.7325718422398205
360,1627749,503,5.8,5.4,1.5,0.3,2.1,15.5,0.453,0.34,0.79,Dejounte Murray,Scoring Shot Creator,3.282793670566045,-1.1314460043391283
361,1627750,541,3.8,4.7,1.0,0.4,2.0,18.0,0.456,0.382,0.871,Jamal Murray,Scoring Shot Creator,2.5661785558323627,-1.5381662626429844
362,1631099,233,5.6,1.4,0.9,0.7,0.8,13.3,0.451,0.372,0.812,Keegan Murray,3 and D Wing,0.893484580135483,0.16102556881007077
363,1631200,136,3.1,1.1,0.7,0.3,0.8,5.1,0.41,0.253,0.564,Kris Murray,Interior Role Player,-1.1936651506191234,0.6950280108715229
364,1629004,477,1.8,1.4,0.6,0.1,0.9,6.5,0.403,0.357,0.747,Svi Mykhailiuk,3 and D Wing,-1.076344426746303,-0.9536542429052296
365,1631250,34,1.3,0.6,0.1,0.1,0.3,2.3,0.414,0.388,0.333,Pete Nance,Energetic Role Player,-2.9725564893160765,0.9226936278206749
366,1626204,665,6.1,1.8,1.1,0.5,0.9,7.7,0.54,0.346,0.691,Larry Nance Jr.,Interior Role Player,0.8064603381821843,0.9559035746584915
367,1629614,209,2.7,4.6,1.0,0.1,1.6,9.5,0.463,0.334,0.798,Andrew Nembhard,3 and D Wing,1.1273483311084576,-1.3891115072810252
368,1630174,294,3.3,1.1,0.6,0.4,0.8,9.0,0.458,0.384,0.821,Aaron Nesmith,3 and D Wing,-0.3754813619341481,-0.4163415666947981
369,1641803,16,0.5,0.2,0.1,0.0,0.2,0.4,0.125,0.0,1.0,Tristen Newton,Energetic Role Player,-3.8965414007239825,-1.7053475989690272
370,1627777,623,2.6,1.0,0.3,0.1,0.7,7.8,0.447,0.4,0.842,Georges Niang,Energetic Role Player,-1.161667553505948,-0.9353381135258686
371,1630227,99,1.4,1.8,0.5,0.1,1.2,3.3,0.356,0.288,0.595,Daishen Nix,Energetic Role Player,-1.560006934684075,-0.4320613511690521
372,1630192,254,2.2,0.4,0.3,0.5,0.4,4.2,0.509,0.359,0.656,Zeke Nnaji,Energetic Role Player,-1.7403250948855762,0.8491915181861857
373,1641936,3,3.0,0.0,0.7,0.3,0.0,2.3,0.222,0.286,0.5,Miles Norris,Energetic Role Player,-2.588813300073669,0.15034392460440235
374,1629669,218,2.2,1.8,0.5,0.2,0.7,8.7,0.442,0.311,0.791,Jaylen Nowell,3 and D Wing,-0.8527123730755923,-0.5810835547699814
375,203994,712,8.6,2.4,0.9,1.1,2.1,11.4,0.5,0.285,0.658,Jusuf Nurkić,Defensive Anchor Big,2.342731526248943,2.034673158559943
376,1626220,686,4.8,2.4,0.8,0.4,1.0,7.2,0.422,0.384,0.761,Royce O'Neale,3 and D Wing,0.26606411853747947,-0.3947204733041081
377,1626143,276,4.5,0.9,0.3,0.8,1.3,9.9,0.543,0.226,0.679,Jahlil Okafor,Interior Role Player,-0.13632907524461862,1.9338076955155876
378,1629643,207,3.9,1.5,0.9,0.4,0.6,6.3,0.391,0.323,0.784,Chuma Okeke,3 and D Wing,-0.4340312033573353,-0.3842418780687268
379,1629006,461,2.9,1.1,1.0,0.4,0.8,6.5,0.412,0.308,0.748,Josh Okogie,3 and D Wing,-0.4610547613594396,-0.25884755188938163
380,1630168,314,6.7,1.3,0.7,1.1,0.9,9.7,0.611,0.328,0.75,Onyeka Okongwu,Defensive Anchor Big,1.0172702384839793,2.1922958672031485
381,1630171,340,2.8,1.6,0.8,0.4,0.8,8.1,0.465,0.35,0.731,Isaac Okoro,3 and D Wing,-0.30351358471518874,-0.13304598758445582
382,1642439,2,0.0,0.5,0.0,0.0,0.5,1.5,0.2,0.2,,Quincy Olivari,Energetic Role Player,-3.5717229294481436,-1.3229039567606684
383,203482,992,5.3,2.7,0.8,0.5,1.7,10.3,0.491,0.369,0.8,Kelly Olynyk,3 and D Wing,1.3170667629547268,-0.11138942320617667
384,1626162,730,4.7,1.1,1.1,0.5,1.1,13.5,0.44,0.325,0.754,Kelly Oubre Jr.,3 and D Wing,0.8378883241018843,0.04211707532370143
385,101108,1359,4.4,9.2,2.0,0.2,2.3,16.9,0.469,0.37,0.871,Chris Paul,Scoring Shot Creator,4.890879895416016,-2.674347806370212
386,1626166,626,1.9,3.0,0.6,0.2,1.1,7.5,0.417,0.366,0.834,Cameron Payne,3 and D Wing,-0.2718170083689436,-1.4038883654093754
387,203901,611,4.0,5.9,1.2,0.3,2.2,9.8,0.447,0.29,0.626,Elfrid Payton,Scoring Shot Creator,2.1394883603110695,-0.546665291125218
388,1627780,322,2.8,1.1,0.9,0.3,0.6,5.2,0.549,0.339,0.619,Gary Payton II,Interior Role Player,-0.6976991288101936,0.7560488606446861
389,1641809,28,1.5,0.5,0.2,0.1,0.3,2.3,0.447,0.421,0.778,Drew Peterson,Energetic Role Player,-2.3057361712806257,-0.7124726749022243
390,1641763,124,1.7,0.4,0.4,0.2,0.3,3.7,0.437,0.321,0.768,Julian Phillips,Energetic Role Player,-2.067230971106579,-0.2576527112202766
391,1629618,79,1.1,1.7,0.3,0.1,0.4,3.2,0.432,0.385,0.769,Jalen Pickett,Energetic Role Player,-1.9111011411702512,-0.9363839742931946
392,1630590,106,3.1,4.2,1.3,0.4,1.8,10.0,0.481,0.401,0.715,Scotty Pippen Jr.,Scoring Shot Creator,1.808490812073599,-0.903041658228377
393,1631342,6,1.8,0.3,0.0,0.0,0.7,7.2,0.64,0.529,1.0,Daeqwon Plowden,Energetic Role Player,-1.206195603313219,-1.0801204846597694
394,203486,1023,6.9,2.5,0.7,0.8,1.4,8.4,0.596,0.035,0.583,Mason Plumlee,Defensive Anchor Big,0.7916835122488266,3.3428649269585398
395,1641764,145,5.4,3.5,1.0,0.2,1.2,10.4,0.451,0.378,0.697,Brandin Podziemski,3 and D Wing,1.1125871059795505,-0.4411550754379031
396,1627751,671,7.2,1.9,0.7,1.3,1.3,9.3,0.63,0.375,0.559,Jakob Poeltl,Defensive Anchor Big,1.4917094083641713,3.0121167743635873
397,1629673,418,2.7,3.8,0.9,0.3,2.3,16.9,0.421,0.345,0.881,Jordan Poole,Scoring Shot Creator,1.9814192466132772,-1.7631975186196027
398,1641854,109,1.8,1.9,0.4,0.3,0.8,4.7,0.515,0.411,0.705,Craig Porter Jr.,Energetic Role Player,-1.0179635252419972,-0.15622676079005393
399,1629645,347,4.0,4.3,1.1,0.3,2.4,13.1,0.437,0.347,0.741,Kevin Porter Jr.,Scoring Shot Creator,2.190354784124794,-1.045010022657002
400,1629008,351,6.4,1.4,0.6,0.6,1.2,16.3,0.499,0.405,0.794,Michael Porter Jr.,3 and D Wing,1.241643351000673,0.3781349848477968
401,1626171,710,7.2,1.3,0.6,0.4,1.1,12.1,0.475,0.384,0.768,Bobby Portis,3 and D Wing,0.7281620520944699,0.4272957972764769
402,204001,557,7.8,1.9,0.7,1.8,1.7,19.7,0.461,0.361,0.833,Kristaps Porziņģis,Defensive Anchor Big,2.89738607713618,1.657772098110628
403,1642366,49,3.5,1.2,0.3,0.4,0.8,7.5,0.445,0.399,0.778,Quinten Post,3 and D Wing,-0.8207152486863786,-0.22359913621927918
404,1630695,64,3.6,0.6,0.3,0.3,0.6,3.9,0.453,0.344,0.833,Micah Potter,Energetic Role Player,-1.4322300216418227,-0.10096143863820223
405,203939,739,4.1,1.0,0.6,0.4,0.7,6.6,0.601,0.293,0.738,Dwight Powell,Interior Role Player,-0.4546282616384703,1.1933526548864646
406,1626181,734,2.8,1.6,0.9,0.3,1.3,14.1,0.471,0.402,0.829,Norman Powell,3 and D Wing,0.7234117214009134,-0.994740932127717
407,1627752,629,3.6,1.7,0.8,0.4,1.4,9.8,0.427,0.386,0.815,Taurean Prince,3 and D Wing,0.4193092673879178,-0.7716456279522476
408,1630202,354,2.8,2.6,0.5,0.1,0.8,9.2,0.452,0.393,0.851,Payton Pritchard,3 and D Wing,-0.3220153286923778,-1.244483465562359
409,1641765,97,2.2,0.6,0.4,0.1,0.3,3.6,0.405,0.253,0.69,Olivier-Maxence Prosper,Energetic Role Player,-2.232241418251866,0.07889177682366848
410,1642389,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Zyon Pullin,Energetic Role Player,-4.358701532487824,-2.6341854479976123
411,1630243,62,1.7,1.1,0.7,0.3,0.7,4.1,0.372,0.271,0.857,Trevelin Queen,Energetic Role Player,-1.3245371426346717,-0.8943462452829557
412,1629674,117,3.9,0.7,0.3,0.7,0.6,4.9,0.628,0.0,0.713,Neemias Queta,Interior Role Player,-1.286909570649471,3.109657888315983
413,1630193,399,3.5,4.0,0.7,0.1,1.3,14.5,0.423,0.377,0.855,Immanuel Quickley,3 and D Wing,1.0302176032802655,-1.66773364381328
414,1631311,67,1.7,1.3,0.2,0.1,0.7,5.2,0.397,0.333,0.754,Lester Quinones,Energetic Role Player,-1.828895804644461,-0.7189675157411957
415,203944,716,9.1,3.8,0.7,0.4,2.8,19.1,0.472,0.336,0.754,Julius Randle,Scoring Shot Creator,3.309999436183808,0.21718744396451176
416,1641871,118,2.9,0.8,0.4,0.4,0.6,7.0,0.45,0.35,0.774,Duop Reath,Energetic Role Player,-1.1317520235261627,-0.033707392934735014
417,1630559,287,3.8,4.4,0.8,0.3,1.8,14.9,0.481,0.368,0.866,Austin Reaves,Scoring Shot Creator,1.8597893549973623,-1.2590591829587328
418,1629629,343,2.5,1.2,1.0,0.3,1.1,8.8,0.405,0.326,0.838,Cam Reddish,3 and D Wing,-0.0879294745148578,-0.9867602373821629
419,1630194,264,3.9,0.8,0.7,0.7,0.6,4.9,0.549,0.315,0.705,Paul Reed,Interior Role Player,-0.5540405871845497,1.3235625925377736
420,1642024,30,3.1,0.3,0.7,0.7,0.4,5.1,0.481,0.366,0.75,Alex Reese,Interior Role Player,-0.9354229784063327,0.567825417856448
421,1641810,44,1.4,0.9,0.5,0.1,0.7,6.9,0.456,0.395,0.8,Antonio Reeves,Energetic Role Player,-1.2636419629840272,-0.9646421917517249
